route_id,trip_id,service_id,direction_id,pattern_id,trip_headsign,trip_short_name,depot,bus_class
9530,247384,MTWTFSS,0,52689,107VR Dilsukhnagar Bus Depot to Secunderabad,107VR 06:00:00,DILSUKHNAGAR,METRO EXPRESS
9530,247521,MTWTFSS,0,52689,107VR Dilsukhnagar Bus Depot to Secunderabad,107VR 07:45:00,DILSUKHNAGAR,CITY ORDINARY
9530,247561,MTWTFSS,0,52689,107VR Dilsukhnagar Bus Depot to Secunderabad,107VR 08:40:00,DILSUKHNAGAR,METRO EXPRESS
9530,247406,MTWTFSS,0,52689,107VR Dilsukhnagar Bus Depot to Secunderabad,107VR 09:40:00,DILSUKHNAGAR,METRO EXPRESS
9530,247524,MTWTFSS,0,52689,107VR Dilsukhnagar Bus Depot to Secunderabad,107VR 13:45:00,DILSUKHNAGAR,METRO EXPRESS
9530,247537,MTWTFSS,0,52689,107VR Dilsukhnagar Bus Depot to Secunderabad,107VR 13:45:00,DILSUKHNAGAR,CITY ORDINARY
9530,247506,MTWTFSS,0,52689,107VR Dilsukhnagar Bus Depot to Secunderabad,107VR 13:50:00,DILSUKHNAGAR,CITY ORDINARY
9530,247417,MTWTFSS,0,52689,107VR Dilsukhnagar Bus Depot to Secunderabad,107VR 14:15:00,DILSUKHNAGAR,METRO EXPRESS
9530,247372,MTWTFSS,0,52689,107VR Dilsukhnagar Bus Depot to Secunderabad,107VR 14:55:00,DILSUKHNAGAR,METRO EXPRESS
9530,247461,MTWTFSS,0,52689,107VR Dilsukhnagar Bus Depot to Secunderabad,107VR 15:25:00,DILSUKHNAGAR,METRO EXPRESS
9530,247439,MTWTFSS,0,52689,107VR Dilsukhnagar Bus Depot to Secunderabad,107VR 17:45:00,DILSUKHNAGAR,METRO EXPRESS
9530,247481,MTWTFSS,0,52689,107VR Dilsukhnagar Bus Depot to Secunderabad,107VR 18:25:00,DILSUKHNAGAR,METRO EXPRESS
9530,247479,MTWTFSS,0,52689,107VR Dilsukhnagar Bus Depot to Secunderabad,107VR 18:55:00,DILSUKHNAGAR,METRO EXPRESS
9530,247513,MTWTFSS,0,52689,107VR Dilsukhnagar Bus Depot to Secunderabad,107VR 19:00:00,DILSUKHNAGAR,METRO EXPRESS
9530,247379,MTWTFSS,0,52689,107VR Dilsukhnagar Bus Depot to Secunderabad,107VR 20:40:00,DILSUKHNAGAR,METRO EXPRESS
9531,283964,MTWTFSS,0,52690,9Y/F Chandrayangutta to Borabanda,9Y/F 05:15:00,FAROOQNAGAR,CITY ORDINARY
9531,283977,MTWTFSS,0,52690,9Y/F Chandrayangutta to Borabanda,9Y/F 05:25:00,FAROOQNAGAR,CITY ORDINARY
9531,283681,MTWTFSS,0,52690,9Y/F Chandrayangutta to Borabanda,9Y/F 05:30:00,FAROOQNAGAR,METRO EXPRESS
9531,283990,MTWTFSS,0,52690,9Y/F Chandrayangutta to Borabanda,9Y/F 05:45:00,FAROOQNAGAR,CITY ORDINARY
9531,284003,MTWTFSS,0,52690,9Y/F Chandrayangutta to Borabanda,9Y/F 05:55:00,FAROOQNAGAR,CITY ORDINARY
9531,283936,MTWTFSS,0,52690,9Y/F Chandrayangutta to Borabanda,9Y/F 06:10:00,FAROOQNAGAR,METRO EXPRESS
9531,283692,MTWTFSS,0,52690,9Y/F Chandrayangutta to Borabanda,9Y/F 06:15:00,FAROOQNAGAR,CITY ORDINARY
9531,283706,MTWTFSS,0,52690,9Y/F Chandrayangutta to Borabanda,9Y/F 06:25:00,FAROOQNAGAR,CITY ORDINARY
9531,283949,MTWTFSS,0,52690,9Y/F Chandrayangutta to Borabanda,9Y/F 06:30:00,FAROOQNAGAR,METRO EXPRESS
9531,283719,MTWTFSS,0,52690,9Y/F Chandrayangutta to Borabanda,9Y/F 06:45:00,FAROOQNAGAR,CITY ORDINARY
9531,283772,MTWTFSS,0,52690,9Y/F Chandrayangutta to Borabanda,9Y/F 06:55:00,FAROOQNAGAR,CITY ORDINARY
9531,283732,MTWTFSS,0,52690,9Y/F Chandrayangutta to Borabanda,9Y/F 07:15:00,FAROOQNAGAR,CITY ORDINARY
9531,283745,MTWTFSS,0,52690,9Y/F Chandrayangutta to Borabanda,9Y/F 07:25:00,FAROOQNAGAR,CITY ORDINARY
9531,283758,MTWTFSS,0,52690,9Y/F Chandrayangutta to Borabanda,9Y/F 07:40:00,FAROOQNAGAR,CITY ORDINARY
9531,283903,MTWTFSS,0,52690,9Y/F Chandrayangutta to Borabanda,9Y/F 08:15:00,FAROOQNAGAR,METRO EXPRESS
9531,283938,MTWTFSS,0,52690,9Y/F Chandrayangutta to Borabanda,9Y/F 08:55:00,FAROOQNAGAR,METRO EXPRESS
9531,283952,MTWTFSS,0,52690,9Y/F Chandrayangutta to Borabanda,9Y/F 09:10:00,FAROOQNAGAR,METRO EXPRESS
9531,283973,MTWTFSS,0,52690,9Y/F Chandrayangutta to Borabanda,9Y/F 09:50:00,FAROOQNAGAR,METRO EXPRESS
9531,283770,MTWTFSS,0,52690,9Y/F Chandrayangutta to Borabanda,9Y/F 10:10:00,FAROOQNAGAR,METRO EXPRESS
9531,283970,MTWTFSS,0,52690,9Y/F Chandrayangutta to Borabanda,9Y/F 13:15:00,FAROOQNAGAR,CITY ORDINARY
9531,283983,MTWTFSS,0,52690,9Y/F Chandrayangutta to Borabanda,9Y/F 13:25:00,FAROOQNAGAR,CITY ORDINARY
9531,283904,MTWTFSS,0,52690,9Y/F Chandrayangutta to Borabanda,9Y/F 13:30:00,FAROOQNAGAR,METRO EXPRESS
9531,283997,MTWTFSS,0,52690,9Y/F Chandrayangutta to Borabanda,9Y/F 13:45:00,FAROOQNAGAR,CITY ORDINARY
9531,283686,MTWTFSS,0,52690,9Y/F Chandrayangutta to Borabanda,9Y/F 13:55:00,FAROOQNAGAR,CITY ORDINARY
9531,283943,MTWTFSS,0,52690,9Y/F Chandrayangutta to Borabanda,9Y/F 14:10:00,FAROOQNAGAR,METRO EXPRESS
9531,283699,MTWTFSS,0,52690,9Y/F Chandrayangutta to Borabanda,9Y/F 14:15:00,FAROOQNAGAR,CITY ORDINARY
9531,283712,MTWTFSS,0,52690,9Y/F Chandrayangutta to Borabanda,9Y/F 14:25:00,FAROOQNAGAR,CITY ORDINARY
9531,283956,MTWTFSS,0,52690,9Y/F Chandrayangutta to Borabanda,9Y/F 14:30:00,FAROOQNAGAR,METRO EXPRESS
9531,283725,MTWTFSS,0,52690,9Y/F Chandrayangutta to Borabanda,9Y/F 14:45:00,FAROOQNAGAR,CITY ORDINARY
9531,283778,MTWTFSS,0,52690,9Y/F Chandrayangutta to Borabanda,9Y/F 14:55:00,FAROOQNAGAR,CITY ORDINARY
9531,283739,MTWTFSS,0,52690,9Y/F Chandrayangutta to Borabanda,9Y/F 15:15:00,FAROOQNAGAR,CITY ORDINARY
9531,283752,MTWTFSS,0,52690,9Y/F Chandrayangutta to Borabanda,9Y/F 15:25:00,FAROOQNAGAR,CITY ORDINARY
9531,283765,MTWTFSS,0,52690,9Y/F Chandrayangutta to Borabanda,9Y/F 15:40:00,FAROOQNAGAR,CITY ORDINARY
9531,283792,MTWTFSS,0,52691,9Y/F Borabanda to Chandrayangutta,9Y/F 06:50:00,FAROOQNAGAR,METRO EXPRESS
9531,283950,MTWTFSS,0,52691,9Y/F Borabanda to Chandrayangutta,9Y/F 07:45:00,FAROOQNAGAR,METRO EXPRESS
9531,283962,MTWTFSS,0,52691,9Y/F Borabanda to Chandrayangutta,9Y/F 08:25:00,FAROOQNAGAR,METRO EXPRESS
9531,283759,MTWTFSS,0,52691,9Y/F Borabanda to Chandrayangutta,9Y/F 08:45:00,FAROOQNAGAR,METRO EXPRESS
9531,283892,MTWTFSS,0,52691,9Y/F Borabanda to Chandrayangutta,9Y/F 11:30:00,FAROOQNAGAR,METRO EXPRESS
9531,283955,MTWTFSS,0,52691,9Y/F Borabanda to Chandrayangutta,9Y/F 12:30:00,FAROOQNAGAR,METRO EXPRESS
9531,283823,MTWTFSS,0,52692,9Y/F Borabanda to Cbs,9Y/F 05:40:00,KUKATPALLY,CITY ORDINARY
9531,283863,MTWTFSS,0,52692,9Y/F Borabanda to Cbs,9Y/F 06:00:00,KUKATPALLY,CITY ORDINARY
9531,283886,MTWTFSS,0,52692,9Y/F Borabanda to Cbs,9Y/F 06:35:00,KUKATPALLY,CITY ORDINARY
9531,283978,MTWTFSS,0,52692,9Y/F Borabanda to Cbs,9Y/F 06:45:00,FAROOQNAGAR,CITY ORDINARY
9531,283991,MTWTFSS,0,52692,9Y/F Borabanda to Cbs,9Y/F 07:10:00,FAROOQNAGAR,CITY ORDINARY
9531,283839,MTWTFSS,0,52692,9Y/F Borabanda to Cbs,9Y/F 07:30:00,KUKATPALLY,CITY ORDINARY
9531,283707,MTWTFSS,0,52692,9Y/F Borabanda to Cbs,9Y/F 07:45:00,FAROOQNAGAR,CITY ORDINARY
9531,283852,MTWTFSS,0,52692,9Y/F Borabanda to Cbs,9Y/F 07:50:00,KUKATPALLY,CITY ORDINARY
9531,283720,MTWTFSS,0,52692,9Y/F Borabanda to Cbs,9Y/F 08:05:00,FAROOQNAGAR,CITY ORDINARY
9531,283746,MTWTFSS,0,52692,9Y/F Borabanda to Cbs,9Y/F 08:45:00,FAROOQNAGAR,CITY ORDINARY
9531,283967,MTWTFSS,0,52692,9Y/F Borabanda to Cbs,9Y/F 09:15:00,FAROOQNAGAR,CITY ORDINARY
9531,283940,MTWTFSS,0,52692,9Y/F Borabanda to Cbs,9Y/F 09:40:00,FAROOQNAGAR,METRO EXPRESS
9531,283683,MTWTFSS,0,52692,9Y/F Borabanda to Cbs,9Y/F 09:50:00,FAROOQNAGAR,CITY ORDINARY
9531,283696,MTWTFSS,0,52692,9Y/F Borabanda to Cbs,9Y/F 10:10:00,FAROOQNAGAR,CITY ORDINARY
9531,283941,MTWTFSS,0,52692,9Y/F Borabanda to Cbs,9Y/F 10:20:00,FAROOQNAGAR,METRO EXPRESS
9531,283953,MTWTFSS,0,52692,9Y/F Borabanda to Cbs,9Y/F 10:35:00,FAROOQNAGAR,METRO EXPRESS
9531,283775,MTWTFSS,0,52692,9Y/F Borabanda to Cbs,9Y/F 10:50:00,FAROOQNAGAR,CITY ORDINARY
9531,283735,MTWTFSS,0,52692,9Y/F Borabanda to Cbs,9Y/F 11:00:00,FAROOQNAGAR,CITY ORDINARY
9531,283762,MTWTFSS,0,52692,9Y/F Borabanda to Cbs,9Y/F 11:20:00,FAROOQNAGAR,CITY ORDINARY
9531,283830,MTWTFSS,0,52692,9Y/F Borabanda to Cbs,9Y/F 13:40:00,KUKATPALLY,CITY ORDINARY
9531,283872,MTWTFSS,0,52692,9Y/F Borabanda to Cbs,9Y/F 14:00:00,KUKATPALLY,CITY ORDINARY
9531,283893,MTWTFSS,0,52692,9Y/F Borabanda to Cbs,9Y/F 14:35:00,KUKATPALLY,CITY ORDINARY
9531,283985,MTWTFSS,0,52692,9Y/F Borabanda to Cbs,9Y/F 14:45:00,FAROOQNAGAR,CITY ORDINARY
9531,283998,MTWTFSS,0,52692,9Y/F Borabanda to Cbs,9Y/F 15:10:00,FAROOQNAGAR,CITY ORDINARY
9531,283845,MTWTFSS,0,52692,9Y/F Borabanda to Cbs,9Y/F 15:30:00,KUKATPALLY,CITY ORDINARY
9531,283713,MTWTFSS,0,52692,9Y/F Borabanda to Cbs,9Y/F 15:45:00,FAROOQNAGAR,CITY ORDINARY
9531,283858,MTWTFSS,0,52692,9Y/F Borabanda to Cbs,9Y/F 15:50:00,KUKATPALLY,CITY ORDINARY
9531,283727,MTWTFSS,0,52692,9Y/F Borabanda to Cbs,9Y/F 16:05:00,FAROOQNAGAR,CITY ORDINARY
9531,283884,MTWTFSS,0,52692,9Y/F Borabanda to Cbs,9Y/F 16:30:00,KUKATPALLY,CITY ORDINARY
9531,283753,MTWTFSS,0,52692,9Y/F Borabanda to Cbs,9Y/F 16:45:00,FAROOQNAGAR,CITY ORDINARY
9531,283766,MTWTFSS,0,52692,9Y/F Borabanda to Cbs,9Y/F 17:05:00,FAROOQNAGAR,CITY ORDINARY
9531,283974,MTWTFSS,0,52692,9Y/F Borabanda to Cbs,9Y/F 17:15:00,FAROOQNAGAR,CITY ORDINARY
9531,283689,MTWTFSS,0,52692,9Y/F Borabanda to Cbs,9Y/F 17:50:00,FAROOQNAGAR,CITY ORDINARY
9531,283702,MTWTFSS,0,52692,9Y/F Borabanda to Cbs,9Y/F 18:10:00,FAROOQNAGAR,CITY ORDINARY
9531,283782,MTWTFSS,0,52692,9Y/F Borabanda to Cbs,9Y/F 18:50:00,FAROOQNAGAR,CITY ORDINARY
9531,283742,MTWTFSS,0,52692,9Y/F Borabanda to Cbs,9Y/F 19:00:00,FAROOQNAGAR,CITY ORDINARY
9532,282183,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 03:53:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9532,282194,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 03:58:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9532,282117,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 04:03:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9532,282165,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 04:14:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9532,282186,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 04:19:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9532,282141,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 04:25:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9532,282200,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 04:31:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9532,282159,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 04:35:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9532,282219,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 04:39:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9532,282216,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 04:43:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9532,282105,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 04:47:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9532,282155,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 04:50:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9532,282166,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 04:55:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9532,282152,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 05:00:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9532,282156,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 05:03:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9532,282116,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 05:15:00,BANDLAGUDA(NAGOLE),METRO DELUXE
9532,282197,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 05:20:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9532,282201,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 05:30:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9532,282137,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 05:40:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9532,282118,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 05:43:00,BANDLAGUDA(NAGOLE),METRO DELUXE
9532,282149,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 05:51:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9532,282188,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 05:54:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9532,282167,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 06:06:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9532,282142,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 06:10:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9532,282220,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 06:10:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9532,282119,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 06:11:00,BANDLAGUDA(NAGOLE),METRO DELUXE
9532,282176,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 06:13:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9532,282168,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 06:17:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9532,282179,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 06:21:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9532,282121,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 06:24:00,BANDLAGUDA(NAGOLE),METRO DELUXE
9532,282170,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 06:25:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9532,282205,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 06:29:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9532,282223,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 06:30:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9532,282224,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 06:30:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9532,282172,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 06:39:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9532,282146,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 06:42:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9532,282109,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 06:45:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9532,282147,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 06:48:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9532,282190,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 06:49:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9532,282128,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 06:57:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9532,282210,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 07:11:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9532,282108,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 07:15:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9532,282143,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 07:15:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9532,282196,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 07:21:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9532,282111,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 07:25:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9532,282174,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 07:33:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9532,282206,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 07:35:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9532,282208,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 07:45:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9532,282131,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 09:45:00,BANDLAGUDA(NAGOLE),METRO DELUXE
9532,282133,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 10:45:00,BANDLAGUDA(NAGOLE),METRO DELUXE
9532,282187,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 12:00:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9532,282182,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 12:13:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9532,282214,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 12:20:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9532,282192,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 12:24:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9532,282178,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 12:35:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9532,282222,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 12:40:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9532,282163,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 12:45:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9532,282160,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 12:50:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9532,282139,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 12:55:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9532,282153,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 13:01:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9532,282203,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 13:07:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9532,282150,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 13:11:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9532,282157,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 13:19:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9532,282199,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 13:39:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9532,282211,MTWTFSS,0,52693,90U/B Bandlaguda Depot to Uppal X Roads,90U/B 14:11:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9533,272841,MTWTFSS,0,52694,300 Mehdipatnam to Uppal X Roads,300 05:33:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9533,272844,MTWTFSS,0,52694,300 Mehdipatnam to Uppal X Roads,300 05:43:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9533,272848,MTWTFSS,0,52694,300 Mehdipatnam to Uppal X Roads,300 05:49:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9533,272851,MTWTFSS,0,52694,300 Mehdipatnam to Uppal X Roads,300 05:59:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9533,272854,MTWTFSS,0,52694,300 Mehdipatnam to Uppal X Roads,300 06:05:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9533,272403,MTWTFSS,0,52694,300 Mehdipatnam to Uppal X Roads,300 06:11:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9533,272857,MTWTFSS,0,52694,300 Mehdipatnam to Uppal X Roads,300 06:15:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9533,272811,MTWTFSS,0,52694,300 Mehdipatnam to Uppal X Roads,300 06:19:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9533,272799,MTWTFSS,0,52694,300 Mehdipatnam to Uppal X Roads,300 06:23:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9533,272358,MTWTFSS,0,52694,300 Mehdipatnam to Uppal X Roads,300 06:32:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9533,272506,MTWTFSS,0,52694,300 Mehdipatnam to Uppal X Roads,300 06:38:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9533,272248,MTWTFSS,0,52694,300 Mehdipatnam to Uppal X Roads,300 06:48:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9533,272693,MTWTFSS,0,52694,300 Mehdipatnam to Uppal X Roads,300 06:52:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9533,272698,MTWTFSS,0,52694,300 Mehdipatnam to Uppal X Roads,300 07:15:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9533,272332,MTWTFSS,0,52694,300 Mehdipatnam to Uppal X Roads,300 07:50:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9533,272568,MTWTFSS,0,52694,300 Mehdipatnam to Uppal X Roads,300 07:58:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9533,272516,MTWTFSS,0,52694,300 Mehdipatnam to Uppal X Roads,300 08:02:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9533,272579,MTWTFSS,0,52694,300 Mehdipatnam to Uppal X Roads,300 08:06:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9533,272524,MTWTFSS,0,52694,300 Mehdipatnam to Uppal X Roads,300 08:10:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9533,272826,MTWTFSS,0,52694,300 Mehdipatnam to Uppal X Roads,300 08:10:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9533,272533,MTWTFSS,0,52694,300 Mehdipatnam to Uppal X Roads,300 08:28:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9533,272662,MTWTFSS,0,52694,300 Mehdipatnam to Uppal X Roads,300 08:34:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9533,272843,MTWTFSS,0,52694,300 Mehdipatnam to Uppal X Roads,300 08:38:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9533,272319,MTWTFSS,0,52694,300 Mehdipatnam to Uppal X Roads,300 08:42:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9533,272846,MTWTFSS,0,52694,300 Mehdipatnam to Uppal X Roads,300 08:50:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9533,272850,MTWTFSS,0,52694,300 Mehdipatnam to Uppal X Roads,300 08:53:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9533,272784,MTWTFSS,0,52694,300 Mehdipatnam to Uppal X Roads,300 08:56:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9533,272853,MTWTFSS,0,52694,300 Mehdipatnam to Uppal X Roads,300 08:58:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
9533,272882,MTWTFSS,0,52694,300 Mehdipatnam to Uppal X Roads,300 09:00:00,RAJENDERNAGAR,CITY ORDINARY
9533,272361,MTWTFSS,0,52694,300 Mehdipatnam to Uppal X Roads,300 09:02:00,BANDLAGUDA(NAGOLE),METRO EXPRESS
9533,272674,MTWTFSS,0,52694,300 Mehdipatnam to Uppal X Roads,300 09:06:00,BANDLAGUDA(NAGOLE),CITY ORDINARY
